"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","cleaned","score","date","time","zipcode","rnum","zcode"
"1140",1337,"GMS World User has just posted new point of interest My Location to #GMSWorld. Check it out at http://t.co/2TVxRgpjOt http://t.co/mGJYaUljm3",FALSE,0,NA,"2015-10-02 05:56:06",FALSE,NA,649825162594906112,NA,"<a href=""http://www.gms-world.net/"" rel=""nofollow"">Landmark Manager Web</a>","geolocationms",0,FALSE,FALSE,-74.033717,40.619327,"GMS World User has just posted new point of interest My Location to GMSWorld Check it out at",0,2015-10-02,"05:56:06","a",1148,11209
"1141",1338,"Travel far enough, you might meet yourself. #irgendwogelesen @ Empire State Building https://t.co/KDP2g4fkmH",FALSE,4,NA,"2015-10-02 05:48:53",FALSE,NA,649823344204861440,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iamjanedde",0,FALSE,FALSE,-73.98562585,40.74880257,"Travel far enough you might meet yourself irgendwogelesenEmpire State Building",1,2015-10-02,"05:48:53","a",1149,10118
"1142",1340,"the city's turning orange <ed><U+00A0><U+00BC><ed><U+00BD><U+0082><ed><U+00A0><U+00BD><ed><U+00B1><U+00BB> @ Avenue of Americas https://t.co/Ow3Gni73gU",FALSE,0,NA,"2015-10-02 05:14:21",FALSE,NA,649814654940807168,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","annijyrgenson",1,FALSE,FALSE,-73.9795756,40.76307912,"the citys turning orange edUAUBCedUBDUedUAUBDedUBUBBAvenue of Americas",0,2015-10-02,"05:14:21","a",1150,10019
"1143",1341,"Back here again. Only a block from work and 5 blocks from home, why the fuck not. (@ Bar Matchless in Brooklyn, NY) https://t.co/gXuPRe5cRV",FALSE,0,NA,"2015-10-02 05:13:01",FALSE,NA,649814321476841472,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","evelynbassface",0,FALSE,FALSE,-73.94993484,40.72218307,"Back here again Only a block from work andblocks from home why the fuck notBar Matchless in Brooklyn NY",1,2015-10-02,"05:13:01","a",1151,11222
"1144",1342,"@djchuckie in the house at lavony #edm #nightlife #party @ LAVO NYC https://t.co/PNcI4i8rsl",FALSE,0,"djchuckie","2015-10-02 05:10:39",FALSE,NA,649813725864706048,19011738,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","patrickwiden",0,FALSE,FALSE,-73.971489,40.7629471,"in the house at lavony edm nightlife partyLAVO NYC",0,2015-10-02,"05:10:39","a",1152,10022
"1145",1344,"My old neighborhood. #atlanticavenue #boerumhill #brooklyn #newyork #marisausa2015 @ Boerum Hill… https://t.co/jLIQZ784TQ",FALSE,0,NA,"2015-10-02 05:04:54",FALSE,NA,649812275759607808,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ChiangmaiMarisa",0,FALSE,FALSE,-73.9873505,40.6857185,"My old neighborhood atlanticavenue boerumhill brooklyn newyork marisausaBoerum Hill…",0,2015-10-02,"05:04:54","a",1153,11217
"1146",1345,"I used to live in the apartment all the way on the left for about 5 years. 1st floor… https://t.co/ePtmqiHfak",FALSE,0,NA,"2015-10-02 05:03:13",FALSE,NA,649811854680834048,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ChiangmaiMarisa",0,FALSE,FALSE,-73.9873505,40.6857185,"I used to live in the apartment all the way on the left for aboutyears st floor…",0,2015-10-02,"05:03:13","a",1154,11217
"1147",1346,"Residents: Raccoons Running Amok In Carroll Gardens: Residents in one Brooklyn neighborhood say they’re fed up with… http://t.co/QcYOQWtEJt",FALSE,0,NA,"2015-10-02 05:03:04",FALSE,NA,649811815736578048,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","NewYorkCP",0,FALSE,FALSE,-74.00001602,40.71669795,"Residents Raccoons Running Amok In Carroll Gardens Residents in one Brooklyn neighborhood say they’re fed up with…",0,2015-10-02,"05:03:04","a",1155,10013
"1148",1348,"Update: Incident on #FortLeeRoad BOTHDIR from Glenwood Avenue (Leonia) to Reldyes Avenue (Leonia) http://t.co/Q8534EQIXE",FALSE,0,NA,"2015-10-02 04:59:18",FALSE,NA,649810869472333824,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.985388,40.860287,"Update Incident on FortLeeRoad BOTHDIR from Glenwood Avenue Leonia to Reldyes Avenue Leonia",0,2015-10-02,"04:59:18","a",1156,7605
"1149",1349,"Update: Incident on #FortLeeRoad BOTHDIR from Glenwood Avenue (Leonia) to Reldyes Avenue (Leonia) http://t.co/w6iYDr8f5z",FALSE,0,NA,"2015-10-02 04:59:18",FALSE,NA,649810868818079744,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511nyNJ",1,FALSE,FALSE,-73.985388,40.860287,"Update Incident on FortLeeRoad BOTHDIR from Glenwood Avenue Leonia to Reldyes Avenue Leonia",0,2015-10-02,"04:59:18","a",1157,7605
"1150",1350,"#snapsave "" bad decisions make good stories"" @ Avenue Nightclub https://t.co/aVCpBKzKUK",FALSE,1,NA,"2015-10-02 04:57:19",FALSE,NA,649810367095304192,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","vanessarosseto",0,FALSE,FALSE,-74.0063934,40.7440796,"snapsavebad decisions make good storiesAvenue Nightclub",1,2015-10-02,"04:57:19","a",1158,10011
"1151",1351,"Williamsburg Bridge, view from 440 Kent building. #willamsburg #willamsburgbridge #burg #brooklyn… https://t.co/JrH2xcJjwe",FALSE,1,NA,"2015-10-02 04:38:16",FALSE,NA,649805576604663808,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","dave_ratner_nyc",0,FALSE,FALSE,-73.94758713,40.71135375,"Williamsburg Bridge view fromKent building willamsburg willamsburgbridge burg brooklyn…",0,2015-10-02,"04:38:16","a",1159,11211
"1152",1352,"Amazing view down #parkave of the #metlife building #manhattan #nyc #nycprimeshot #purple #lights @… https://t.co/k2sSroNnGT",FALSE,0,NA,"2015-10-02 04:20:00",FALSE,NA,649800977533435904,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","HETHandJED",0,FALSE,FALSE,-73.97666667,40.75333333,"Amazing view down parkave of the metlife building manhattan nyc nycprimeshot purple lights …",1,2015-10-02,"04:20:00","a",1160,10166
"1153",1353,"El inmaculado princeso @ Crown Heights – Utica Avenue https://t.co/whyqhrcwgc",FALSE,0,NA,"2015-10-02 04:15:28",FALSE,NA,649799835340570624,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RitmoEquis",0,FALSE,FALSE,-73.931208,40.668758,"El inmaculado princesoCrown Heights – Utica Avenue",0,2015-10-02,"04:15:28","a",1161,11213
"1154",1354,"The Empire State Building in Pink in honor of Estée Lauder and its Breast Cancer Awareness Campaign.… https://t.co/sz4gkDTTsP",FALSE,1,NA,"2015-10-02 04:03:35",FALSE,NA,649796848035598336,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TOYDEN",0,FALSE,FALSE,-73.98562585,40.74880257,"The Empire State Building in Pink in honor of Estée Lauder and its Breast Cancer Awareness Campaign…",0,2015-10-02,"04:03:35","a",1162,10118
"1155",1355,"Update: Construction on #I278 EB from Metropolitan Avenue; Williamsburg Bridge to Meeker Avenue http://t.co/Hgw8UuNkaP",FALSE,0,NA,"2015-10-02 04:03:33",FALSE,NA,649796836996292608,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.953002,40.714,"Update Construction on I EB from Metropolitan Avenue Williamsburg Bridge to Meeker Avenue",0,2015-10-02,"04:03:33","a",1163,11211
"1156",1356,"Update: Construction on #I278 EB from Metropolitan Avenue; Williamsburg Bridge to Meeker Avenue http://t.co/4uDQiFG4tZ",FALSE,0,NA,"2015-10-02 04:03:33",FALSE,NA,649796836325228544,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",0,FALSE,FALSE,-73.953002,40.714,"Update Construction on I EB from Metropolitan Avenue Williamsburg Bridge to Meeker Avenue",0,2015-10-02,"04:03:33","a",1164,11211
"1157",1357,"Look Ma! I'm at saks_mens! #vscocam #vscogood #TheOnlyLook #NYC @ Saks Fifth Avenue New York https://t.co/ZPayvm33AD",FALSE,0,NA,"2015-10-02 04:01:52",FALSE,NA,649796414244016128,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","sheikhofchic",0,FALSE,FALSE,-73.9768219,40.7579689,"Look Ma Im at saksmens vscocam vscogood TheOnlyLook NYCSaks Fifth Avenue New York",0,2015-10-02,"04:01:52","a",1165,10022
"1158",1358,"Just posted a photo @ Empire State Building https://t.co/uQOdcgf2Ir",FALSE,2,NA,"2015-10-02 04:01:50",FALSE,NA,649796405884776448,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Segranada",0,FALSE,FALSE,-73.98562585,40.74880257,"Just posted a photoEmpire State Building",0,2015-10-02,"04:01:50","a",1166,10118
"1159",1359,"the Empire State Building lit Pink in honor of Estée Lauder and its Breast #Cancer Awareness Campaign… https://t.co/sxB4nRVn1e",FALSE,2,NA,"2015-10-02 03:57:18",FALSE,NA,649795263830339584,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","m4cjorg3",1,FALSE,FALSE,-74.0064,40.7142,"the Empire State Building lit Pink in honor of Estée Lauder and its Breast Cancer Awareness Campaign…",0,2015-10-02,"03:57:18","a",1167,10007
"1160",1360,"Construction on #ALine Queens bound from Hoyt-Schermerhorn Station to Utica Avenue Station http://t.co/UO0r2MFOIX",FALSE,0,NA,"2015-10-02 03:48:44",FALSE,NA,649793108012597248,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511nyACE",0,FALSE,FALSE,-73.986177,40.689016,"Construction on ALine Queens bound from HoytSchermerhorn Station to Utica Avenue Station",0,2015-10-02,"03:48:44","a",1168,11201
"1161",1361,"Construction on #ALine Queens bound from Hoyt-Schermerhorn Station to Utica Avenue Station http://t.co/SwAGvalV48",FALSE,0,NA,"2015-10-02 03:48:44",FALSE,NA,649793107412824064,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.986177,40.689016,"Construction on ALine Queens bound from HoytSchermerhorn Station to Utica Avenue Station",0,2015-10-02,"03:48:44","a",1169,11201
"1162",1362,"Construction on #ALine Queens bound from Hoyt-Schermerhorn Station to Utica Avenue Station http://t.co/IX1cPXNLau",FALSE,0,NA,"2015-10-02 03:48:43",FALSE,NA,649793106620076032,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",0,FALSE,FALSE,-73.986177,40.689016,"Construction on ALine Queens bound from HoytSchermerhorn Station to Utica Avenue Station",0,2015-10-02,"03:48:43","a",1170,11201
"1163",1363,"Construction on #I678 SB from Jackie Robinson Parkway to Hillside Avenue http://t.co/nfT5dx9Nqe",FALSE,0,NA,"2015-10-02 03:48:42",FALSE,NA,649793101251407872,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.793197,40.644901,"Construction on I SB from Jackie Robinson Parkway to Hillside Avenue",0,2015-10-02,"03:48:42","a",1171,11435
"1164",1364,"Construction on #I678 SB from Jackie Robinson Parkway to Hillside Avenue http://t.co/AeuatYIRfg",FALSE,0,NA,"2015-10-02 03:48:42",FALSE,NA,649793100555153408,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",0,FALSE,FALSE,-73.793197,40.644901,"Construction on I SB from Jackie Robinson Parkway to Hillside Avenue",0,2015-10-02,"03:48:42","a",1172,11435
"1165",1365,"The city never sleeps, better slip you an Ambien <ed><U+00A0><U+00BD><ed><U+00B7><U+00BD> #NYC @ Empire State Building https://t.co/2c6sorIfie",FALSE,2,NA,"2015-10-02 03:45:05",FALSE,NA,649792192391741440,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KollinCurrie",0,FALSE,FALSE,-73.98562585,40.74880257,"The city never sleeps better slip you an Ambien edUAUBDedUBUBD NYCEmpire State Building",1,2015-10-02,"03:45:05","a",1173,10118
"1166",1370,"Construction on #I678 NB at Exit 4 -  Liberty Avenue http://t.co/vPbLG1zcH6",FALSE,0,NA,"2015-10-02 03:33:42",FALSE,NA,649789324817530880,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.808799,40.688999,"Construction on I NB at ExitLiberty Avenue",0,2015-10-02,"03:33:42","a",1174,11435
"1167",1371,"Construction on #I678 NB at Exit 4 -  Liberty Avenue http://t.co/3dN6LXmXKl",FALSE,0,NA,"2015-10-02 03:33:42",FALSE,NA,649789324188381184,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",4,FALSE,FALSE,-73.808799,40.688999,"Construction on I NB at ExitLiberty Avenue",0,2015-10-02,"03:33:42","a",1175,11435
"1168",1372,"I'm at Ronmeister House in Astoria, NY https://t.co/4FuUyOAhhC",FALSE,0,NA,"2015-10-02 03:31:04",FALSE,NA,649788662822125568,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Ronmeister03",0,FALSE,FALSE,-73.93010371,40.76239245,"Im at Ronmeister House in Astoria NY",0,2015-10-02,"03:31:04","a",1176,11106
"1169",1373,"Flatiron Building, New York, 10/1/15. #flatiron #flatironbuilding #newyork #newyorkcity #newyorker… https://t.co/p1UlxuvYhD",FALSE,0,NA,"2015-10-02 03:30:31",FALSE,NA,649788523596357632,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BryanKlipsch",0,FALSE,FALSE,-73.98972222,40.74111111,"Flatiron Building New Yorkflatiron flatironbuilding newyork newyorkcity newyorker…",0,2015-10-02,"03:30:31","a",1177,10010
"1170",1375,"#americanauthorsconcert courtesy of geemedia at #sohohouse @ Soho House New York https://t.co/92yiG6Qsfb",FALSE,0,NA,"2015-10-02 03:26:46",FALSE,NA,649787579328425984,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","LolabyLolanyc",0,FALSE,FALSE,-74.0060196,40.7405815,"americanauthorsconcert courtesy of geemedia at sohohouseSoho House New York",0,2015-10-02,"03:26:46","a",1178,10014
"1171",1376,"You can now shop findingferdinand at http://t.co/KGT0Tj6z6z get the exclusive collection for New Yorkers and make… https://t.co/39Q1u3OGJo",FALSE,0,NA,"2015-10-02 03:24:41",FALSE,NA,649787055984152576,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheNhuster",0,FALSE,FALSE,-73.9935303,40.7236214,"You can now shop findingferdinand atget the exclusive collection for New Yorkers and make…",0,2015-10-02,"03:24:41","a",1179,10012
"1172",1379,"Chicken sandwich with cheese and bacon. @ Upright Brew House https://t.co/EmjW6jCO5g",FALSE,0,NA,"2015-10-02 03:19:26",FALSE,NA,649785736741449728,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","francesco212",0,FALSE,FALSE,-74.0064011,40.7349205,"Chicken sandwich with cheese and baconUpright Brew House",0,2015-10-02,"03:19:26","a",1182,10014
"1173",1380,"Loving the colors on the Empire State Building always, but tonight even… https://t.co/yX4iUBU9iJ",FALSE,1,NA,"2015-10-02 03:19:04",FALSE,NA,649785644915494912,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Aubz_with_a_Z",0,FALSE,FALSE,-74.02277968,40.74500254,"Loving the colors on the Empire State Building always but tonight even…",1,2015-10-02,"03:19:04","a",1183,7030
"1174",1381,"#tbt @ 125th Street (IND Eighth Avenue Line) https://t.co/6EHiBZgDIB",FALSE,0,NA,"2015-10-02 03:10:56",FALSE,NA,649783595649777664,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","justforfactz",0,FALSE,FALSE,-73.952665,40.810756,"tbtth Street IND Eighth Avenue Line",0,2015-10-02,"03:10:56","a",1184,10027
"1175",1382,"Bday celebrations <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> #birthday #southhouse #jerseycity #ladies #birthdaylove #luckylady @ SOUTH HOUSE… https://t.co/9qq7nGKXWI",FALSE,0,NA,"2015-10-02 03:10:49",FALSE,NA,649783565274771456,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","kaitlinrthomas",0,FALSE,FALSE,-74.0442505,40.7205009,"Bday celebrations edUAUBCedUBEUedUAUBCedUBEU birthday southhouse jerseycity ladies birthdaylove luckyladySOUTH HOUSE…",0,2015-10-02,"03:10:49","a",1185,7302
"1176",1383,"#tbt @ 125th Street (IND Eighth Avenue Line) https://t.co/z31iwOYxvQ",FALSE,0,NA,"2015-10-02 03:10:28",FALSE,NA,649783480658714624,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","justforfactz",0,FALSE,FALSE,-73.952665,40.810756,"tbtth Street IND Eighth Avenue Line",0,2015-10-02,"03:10:28","a",1186,10027
"1177",1384,"#tbt @ 125th Street (IND Eighth Avenue Line) https://t.co/wsX2jRHMpQ",FALSE,0,NA,"2015-10-02 03:09:45",FALSE,NA,649783299557036032,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","justforfactz",0,FALSE,FALSE,-73.952665,40.810756,"tbtth Street IND Eighth Avenue Line",0,2015-10-02,"03:09:45","a",1187,10027
"1178",1387,"<ed><U+00A0><U+00BD><ed><U+00BA><U+00AB><ed><U+00A0><U+00BD><ed><U+00BA><U+00AC> 9 months @ Empire State Building https://t.co/04BENljJy7",FALSE,2,NA,"2015-10-02 03:04:22",FALSE,NA,649781943693877248,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Matt_Goias",0,FALSE,FALSE,-73.98562585,40.74880257,"edUAUBDedUBAUABedUAUBDedUBAUACmonthsEmpire State Building",0,2015-10-02,"03:04:22","a",1188,10118
"1179",1388,"Update: Construction on #M9AndM14DBuses BOTHDIR from Avenue C : 10th Street to Avenue C : 20th Street http://t.co/1BbHHze7Jv",FALSE,0,NA,"2015-10-02 03:04:19",FALSE,NA,649781932272787456,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.977524,40.725844,"Update Construction on MAndMDBuses BOTHDIR from Avenue Cth Street to Avenue Cth Street",0,2015-10-02,"03:04:19","a",1189,10009
"1180",1389,"Update: Construction on #M9AndM14DBuses BOTHDIR from Avenue C : 10th Street to Avenue C : 20th Street http://t.co/B6IOx0auav",FALSE,0,NA,"2015-10-02 03:04:19",FALSE,NA,649781931635253248,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",0,FALSE,FALSE,-73.977524,40.725844,"Update Construction on MAndMDBuses BOTHDIR from Avenue Cth Street to Avenue Cth Street",0,2015-10-02,"03:04:19","a",1190,10009
"1181",1391,"#Repost @dexdiamond1 
···
Hood en Candela  my favorite joint right now from @alexfatt 
#latindivision… https://t.co/yuGwCnEjvp",FALSE,1,NA,"2015-10-02 03:01:42",FALSE,NA,649781273427316736,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ALEXFATT",1,FALSE,FALSE,-73.985131,40.758895,"Repost

Hood en Candelamy favorite joint right now from
latindivision…",2,2015-10-02,"03:01:42","a",1191,10036
"1182",1392,"Incident on #FortLeeRoad WB from Hawthorne Terrace to Glenwood Avenue (Leonia) http://t.co/Q8534EQIXE",FALSE,0,NA,"2015-10-02 03:00:30",FALSE,NA,649780970883805184,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.985388,40.860287,"Incident on FortLeeRoad WB from Hawthorne Terrace to Glenwood Avenue Leonia",0,2015-10-02,"03:00:30","a",1192,7605
"1183",1393,"Incident on #FortLeeRoad WB from Hawthorne Terrace to Glenwood Avenue (Leonia) http://t.co/w6iYDr8f5z",FALSE,0,NA,"2015-10-02 03:00:30",FALSE,NA,649780970317565952,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511nyNJ",2,FALSE,FALSE,-73.985388,40.860287,"Incident on FortLeeRoad WB from Hawthorne Terrace to Glenwood Avenue Leonia",0,2015-10-02,"03:00:30","a",1193,7605
"1184",1394,"I'm at Satmar 10th Avenue in Brooklyn, NY https://t.co/h2oWkNAvSt",FALSE,0,NA,"2015-10-02 02:57:46",FALSE,NA,649780282384621568,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Shaybod",0,FALSE,FALSE,-73.99749,40.63431,"Im at Satmar th Avenue in Brooklyn NY",0,2015-10-02,"02:57:46","a",1194,11219
"1185",1395,"The original #skyscraper @ Empire State Building https://t.co/itaIfSNcZ1",FALSE,2,NA,"2015-10-02 02:52:49",FALSE,NA,649779038890782720,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SohanDsouza",0,FALSE,FALSE,-73.98562585,40.74880257,"The original skyscraperEmpire State Building",0,2015-10-02,"02:52:49","a",1195,10118
"1186",1396,"A curated arrangement: my students curate each other's works. @ SVA West 21st St. building https://t.co/rSht1X4yQ1",FALSE,0,NA,"2015-10-02 02:48:38",FALSE,NA,649777986280013824,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","JWLeeart",0,FALSE,FALSE,-73.99518287,40.74236231,"A curated arrangement my students curate each others worksSVA West st St building",0,2015-10-02,"02:48:38","a",1196,10011
"1187",1397,"Coconut Rob @ Lafayette Avenue https://t.co/othIN3p6UZ",FALSE,0,NA,"2015-10-02 02:46:19",FALSE,NA,649777401476595712,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ibrahimSalih",0,FALSE,FALSE,-73.974466,40.686268,"Coconut RobLafayette Avenue",0,2015-10-02,"02:46:19","a",1197,11217
"1188",1399,"We're Open! Come shop with us in Nolita at http://t.co/KGT0TiOYf1 #beauty #skincare #femaleentrepreneurs… https://t.co/rQHjsbrlYW",FALSE,2,NA,"2015-10-02 02:40:44",FALSE,NA,649775998037282816,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheNhuster",0,FALSE,FALSE,-73.9935303,40.7236214,"Were Open Come shop with us in Nolita atbeauty skincare femaleentrepreneurs…",0,2015-10-02,"02:40:44","a",1198,10012
"1189",1404,"Little man #14thstreet #nyc #art @ 14th Street – Eighth Avenue https://t.co/laFSXCUMoq",FALSE,0,NA,"2015-10-02 02:35:07",FALSE,NA,649774581276913664,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","alexprofera",0,FALSE,FALSE,-74.002533,40.739779,"Little man thstreet nyc artth Street – Eighth Avenue",0,2015-10-02,"02:35:07","a",1199,10011
